,,,,,,,,,,,,,,x,,,,,,,,,,,,
44.293,50.002,53.799,54.184,56.601,54.08,52.826,50.097,43.502,3.063,3.119,3.0525,3.0948,3.0921,3.0674,2.9317,2.9848,0.0014555,0.0016739,0.0006216,0.00027196,0.0013665,0.0013201,0.00075535,0.0011325,0.0015521,0.00026516
42.921,50.362,51.616,55.514,55.516,54.404,53.377,51.035,44.595,3.0162,3.0142,3.0742,3.0757,2.9785,2.999,3.1219,3.0849,0.00084502,0.0013354,0.0011343,0.0014764,0.0018177,0.001162,0.0013632,0.00075695,0.0014778,0.00087536
46.481,50.914,54.006,53.675,54.383,53.966,53.666,49.48,45.514,3.0462,3.0082,2.9857,3.0846,3.0892,3.0602,3.0498,3.0628,0.00075473,0.0005667,0.001808,0.0019976,0.0013696,0.00061937,0.00056792,0.00053423,0.00098337,0.0022539
39.254,50.965,54.081,53.489,55.669,56.327,54.073,51.652,44.622,2.8933,3.0449,3.0152,3.0782,3.0475,3.0526,3.1203,3.0943,0.0012219,0.0014491,0.00096378,0.00055238,0.001594,0.00024987,0.00064088,0.00059161,0.0021654,0.0010507
42.796,51.992,52.422,55.363,54.315,54.871,51.77,50.291,47.822,3.0174,3.1215,3.0164,3.1013,3.0166,3.0679,2.9731,2.9625,0.0012091,0.0010728,0.001393,0.0012947,0.0016286,0.00071533,0.0016417,0.00069826,0.0014601,0.0017174
46.515,49.578,54.095,54.538,56.063,53.75,52.135,48.361,41.64,2.9597,3.0397,3.0856,3.0281,3.1378,3.1154,3.0676,3.056,0.00092414,0.001014,0.00080224,0.0014517,0.0013052,0.00096264,0.0014483,0.0013623,0.00097493,0.0010344
46.862,54.606,51.912,54.593,53.841,54.727,51.355,49.993,48.851,2.9976,2.9224,2.9121,2.9809,3.0685,2.99,3.0473,3.113,0.00078321,0.00068414,0.0011491,0.0010701,0.0010398,0.0013116,0.0013147,0.0013249,0.00037303,0.0021557
42.237,49.085,55.287,54.516,54.573,53.868,53.288,52.245,43.323,3.0782,3.0648,3.0454,2.9659,3.1353,2.9938,2.9967,3.0181,0.0006681,0.00072834,0.00094895,0.00073766,0.00085704,0.0010412,0.00081794,0.0010229,0.00035785,0.0016203
43.821,48.179,53.354,56.22,55.907,55.765,54.008,51.498,44.338,2.836,3.003,3.1139,3.0755,3.0541,3.1229,3.0781,2.9757,0.0013009,0.001636,0.00050051,0.0015185,0.0011026,0.0024007,0.00080702,0.0012059,0.00071075,0.0019659
43.295,52.789,53.065,55.185,55.86,54.375,51.863,51.674,46.654,2.9969,3.0203,3.0905,3.1143,3.0307,3.0873,3.0267,3.0684,0.00099823,0.0017681,0.00087943,0.00035924,0.0010906,0.00059047,0.001314,0.0011083,0.0010198,0.0014119
43.427,51.839,54.704,53.464,53.617,53.864,53.055,52.359,46.38,3.063,3.1166,3.1332,3.0092,2.9915,3.0056,2.942,2.9147,0.0021336,0.0006022,0.001006,0.00054664,0.0013355,0.0016875,0.0016297,0.00089869,0.00067271,0.00090589
47.776,50.815,53.037,56.387,55.529,54.094,52.025,51.322,44.631,2.9882,3.0633,3.0984,3.0827,3.0296,3.0681,3.0058,3.0459,0.00091601,0.00084946,0.0013685,0.00026374,0.001169,0.0012692,0.0014678,0.0022753,0.00066759,0.00015727
41.466,50.574,53.11,55.37,55.593,54.786,53.549,49.03,42.164,3.0593,3.0681,3.0427,3.0486,3.1022,3.0424,2.9427,2.8536,0.00086424,0.0008901,0.0018494,0.00076292,0.00046103,0.0005608,0.00075658,0.0010781,0.001227,0.0012432
48.501,51.076,52.134,55.952,55.693,54.146,52.965,51.775,43.166,2.9264,3.0347,3.023,3.1201,3.0508,3.0595,2.8518,2.9808,0.0011022,0.0013061,7.69E-05,0.0010547,0.0010968,0.00096495,0.0010538,0.0011744,0.00081449,0.0012534
45.807,51.209,52.807,53.617,55.856,56.157,53.498,51.306,46.721,2.8992,3.0605,2.9449,2.9495,2.9986,3.1082,3.1032,3.0018,0.0016526,0.00065499,0.0013205,0.0013712,0.00052731,0.00087004,0.0013338,0.00072357,0.0012051,0.0010605
44.247,51.936,55.251,53.452,53.971,53.32,53.098,53.013,44.78,2.9316,3.0604,3.012,3.0598,3.0608,3.0854,3.0201,3.047,0.00075513,0.00060811,0.0011545,0.00098119,0.00097901,0.0014345,0.00025945,0.0010821,0.00040118,0.0019762
42.628,49.78,53.154,55.709,56.442,55.499,52.323,51.039,46.072,3.1104,3.103,3.0081,3.0803,3.0218,3.0597,3.0373,3.0233,0.00087893,0.000894,0.00051708,0.0017676,0.00083761,0.001554,0.001453,0.00076132,0.00097391,0.00043484
45.486,54.653,55.347,54.249,55.583,53.877,54.735,52.529,42.392,3.0141,2.986,3.0344,3.0761,3.0988,3.044,3.0612,3.1004,0.0011198,0.00088718,0.0008163,0.00072285,0.0012386,0.00099833,0.0014782,0.0018993,0.0024102,0.00082348
44.602,51.92,52.765,55.31,54.977,53.045,52.648,48.676,45.08,3.0685,3.0552,3.0594,3.0628,3.0335,3.0791,2.931,3.0073,0.001073,0.00068039,0.00064121,0.00086128,0.00097747,0.00087579,0.0017054,0.00047325,0.0013748,0.00049879
45.579,52.472,52.933,55.629,54.476,54.838,53.468,52.865,43.511,3.1173,3.0912,3.0961,3.0735,3.0605,3.1029,3.0361,2.9827,0.0016595,0.00075785,0.0019493,0.0004742,0.0020803,0.00073571,0.00083809,0.00038391,0.00072219,0.00093131
42.089,52.389,52.876,53.738,53.837,54.347,53.854,52.794,47.136,3.0876,3.0761,3.0769,3.0998,3.0159,2.9966,3.074,3.1227,0.0003331,0.00054766,0.0011081,0.001685,0.0014547,0.001246,0.001045,0.00046604,0.00079965,0.0013652
42.716,50.982,53.191,56.224,55.042,53.969,53.658,51.562,46.138,3.1195,3.0925,3.0414,3.1092,3.0352,2.992,3.0321,3.0322,0.00075264,0.00095703,0.0010684,0.001495,0.0016926,0.0011188,0.00084098,0.0007675,0.00041849,0.00077307
39.243,51.375,54.718,55.339,54.847,55.084,51.136,50.328,44.514,3.0309,3.0837,3.0462,3.12,3.0069,3.0313,3.1135,3.0144,0.00055703,0.00085988,0.00056757,0.00084286,0.00068406,0.0013344,0.00088408,0.00055451,0.001233,0.00070444
44.764,52.263,54.117,54.689,54.4,54.759,52.986,51.187,43.333,2.9099,3.0798,3.1125,3.1087,3.0009,3.0027,3.014,3.0256,0.001791,0.00043452,0.00054444,0.0011269,0.0012219,0.00059581,0.0018833,0.0013199,0.0017434,0.0013961
46.979,51.032,53.066,55.926,55.81,55.462,53.217,49.606,46.855,2.9379,2.9522,3.0774,3.0874,3.0079,2.9878,3.01,3.0165,0.0018099,0.0011565,0.00093126,0.00092336,0.00089728,0.00051802,0.00098023,0.00071679,0.00083988,0.001301
44.595,49.969,54.649,54.692,54.144,55.435,53.172,51.12,38.186,3.1242,3.1071,2.9271,2.9316,3.1211,3.0296,3.0577,3.022,0.0018701,0.0014812,0.0013192,0.0009588,0.0009388,0.0012425,0.001428,0.00098534,0.0022666,0.0012934
46.993,50.586,53.42,54.425,55.473,53.271,53.253,51.06,45.605,3.0526,3.0119,3.0206,3.0192,2.9922,2.999,2.9779,2.9889,0.00041622,0.0014294,0.00076133,0.0010623,0.0011285,0.0014413,0.0014312,0.00098265,0.00098118,0.0017
42.159,52.091,54.41,55.519,55.187,54.469,52.674,51.115,41.348,3.1246,3.0944,2.9839,3.019,3.1198,3.0138,3.0652,3.0537,0.00097703,0.00063492,0.0007194,0.0019664,0.00065893,0.0018127,0.0014725,0.0020722,0.00056604,0.00056736
45.419,49.911,50.965,54.956,56.291,55.618,51.838,51.692,43.484,3.0615,3.0495,3.0708,3.0204,3.1063,3.0941,3.0414,3.0772,0.00084324,0.0012923,0.00031988,0.00026972,0.00040671,0.0012686,0.00082257,0.0011298,0.0007522,0.00081067
44.333,52.381,54.174,53.967,54.715,54.146,51.995,53.053,46.038,3.03,3.0239,3.0244,3.0918,3.0577,3.0246,3.0439,2.9887,0.00151,0.00059639,0.00068503,0.00061879,0.0012059,0.00049629,0.0010159,0.00067271,0.00073345,0.0005302
47.233,50.805,53.806,55.562,54.797,56.012,55.183,51.599,41.82,2.968,3.0885,3.1054,3.1358,3.0795,3.1315,3.1155,3.0451,0.0013062,0.0012018,0.000375,0.0015732,0.00049098,0.0007803,0.0010307,0.0015516,0.00074819,0.00088616
42.366,52.078,54.474,55.574,54.918,51.784,53.789,52.243,45.384,3.0267,2.9642,3.0397,3.119,3.0585,3.1061,3.0257,3.0051,0.001323,0.000715,0.0010744,0.0015142,0.0010955,0.0014631,0.0018454,0.00042766,0.00050698,0.0013582
41.713,50.813,54.52,54.965,54.63,55.834,54.802,50.533,43.807,2.8776,2.8948,3.0569,3.0977,3.0334,3.0208,3.1037,2.9786,0.00037174,0.0012385,0.00075248,0.0022724,0.00067061,0.00084438,0.00056371,0.0015409,0.00081781,0.0011044
45.233,52.25,52.496,53.459,55.129,54.411,55.776,51.055,43.852,2.9807,3.087,3.0634,3.1288,3.1362,3.0283,3.1249,3.0348,0.0018002,0.00065046,0.0011321,0.0015215,0.0010037,0.0015908,0.0017147,0.00089335,0.00045107,0.0010032
46.573,52.357,55.305,54.104,54.977,55.429,53.247,50.708,41.64,3.0888,2.9887,3.0648,3.0816,3.0857,3.1042,3.0629,2.8777,0.0013236,0.00056857,0.00068661,0.0016343,0.00039815,0.00095663,0.0013456,0.0014065,0.00057369,0.00033094
44.252,53.095,55.562,53.382,55.269,54.715,53.51,50.68,44.116,2.9575,3.0645,3.0773,3.1077,3.0723,3.0452,3.0001,3.0565,0.001934,0.0013269,0.0014463,0.00077575,0.0006853,0.00099818,0.00122,0.00052343,0.00013219,0.00146
44.082,51.594,54.18,53.292,55.213,54.326,53.831,52.35,46.734,3.0619,3.0389,3.0039,3.0699,3.1092,3.1174,3.0784,3.0821,0.0015348,0.0014001,0.002183,0.001289,0.0010103,0.00044303,0.0016403,0.0010149,0.00052617,0.0018085
43.702,49.826,53.623,55.404,56.061,54.565,53.4,50.645,43.606,3.1016,3.0201,3.0799,3.1264,3.0171,3.0967,3.0576,3.0133,0.0011587,0.0010204,0.0013025,0.00036097,0.00084277,0.00058252,0.0019133,0.00072226,0.0013075,0.0015282
43.39,50.898,53.21,55.02,54.534,54.297,54.279,50.469,46.594,3.0437,3.0424,3.0562,2.9893,3.0936,3.0237,3.1401,3.0992,0.0021005,0.00084617,0.00034323,0.001072,0.001492,0.0015822,0.0017584,0.0018696,0.0019803,0.0010367
45.675,51.25,53.265,55.527,55.014,55.432,52.457,50.956,44.797,3.046,3.1194,3.0973,3.104,3.0713,3.0414,3.0398,2.9933,0.0020355,0.0014725,0.00091872,0.0016597,0.0011157,0.0011352,0.0014432,0.0014381,0.0012345,0.0010487
41.552,50.966,55.723,55.116,54.578,54.071,52.489,54.786,45.372,3.0073,2.991,3.1053,3.052,3.0775,3.0576,3.0388,2.9959,0.0011847,0.0011658,0.0014668,0.0014706,0.0010451,0.0005537,0.00087705,0.00041857,0.001347,0.0015821
48.345,53.663,56.766,55.383,54.437,53.597,51.887,49.9,44.265,3.0027,3.0513,3.1103,3.0667,3.08,3.0602,3.0025,3.0329,0.0012402,0.0012703,0.0011405,0.00098412,0.00093473,0.00068303,0.00078109,0.0011299,0.00082051,0.00069321
47.751,53.722,54.699,54.108,54.857,54.575,51.558,50.409,47.464,3.0839,3.0746,3.0743,3.0298,3.0063,2.9728,2.9859,2.9149,0.00044499,0.00051004,0.0013369,0.00084271,0.0013529,0.00050765,0.00051979,0.0012406,0.0013007,0.001098
46.762,50.509,53.783,53.986,54.626,54.805,53.603,52.41,45.493,2.9977,3.0234,3.075,3.0882,3.1047,3.0699,2.997,2.8824,0.0011593,0.0012892,0.0004974,0.0021829,0.00060436,0.0014077,0.0011046,0.00076491,0.00099785,0.0010587
44.51,49.663,53.424,54.369,55.861,55.478,53.573,51.641,43.438,2.9437,3.0367,3.1055,3.0601,3.0916,3.043,3.1305,2.9903,0.00090739,0.0011175,0.00073423,0.0012163,0.0013979,0.00082323,0.0013323,0.0016789,0.0013855,0.0012067
46.43,50.703,50.483,56.414,55.14,56.433,54.634,53.641,43.014,2.9332,2.9475,3.0526,3.0882,3.1163,3.0801,3.1063,2.9658,0.0016148,0.00070838,0.0013981,0.0012424,0.00064422,0.00099227,0.00043525,0.00061297,0.0012868,0.00065532
41.258,51.619,54.1,53.5,53.516,54.847,55.409,50.395,42.304,3.0057,3.0173,3.0937,3.0557,3.061,3.0349,3.0981,3.0864,0.001324,0.0017077,0.0029601,0.0013266,0.00047635,0.0013776,0.00063248,0.0007066,0.0016054,0.0021403
47.425,51.99,53.058,55.848,55.3,54,52.252,51.159,47.636,3.0514,3.0712,3.1169,3.0685,3.0407,3.0656,2.9815,2.8999,0.0016956,0.00083103,0.0010253,0.00077088,0.0012945,0.0016631,0.0009908,0.00030752,0.00189,0.0006757
44.397,52.237,54.374,54.676,54.055,55.665,53.46,50.895,42.066,2.9166,3.0223,3.0283,3.0588,2.9905,3.0687,2.9542,3.0869,0.00085499,0.0010079,0.001351,0.0020465,0.0023676,0.0010918,0.0017123,0.0012858,0.0010271,0.0015195
43.887,50.537,53.45,56.025,53.394,53.67,54.172,48.895,43.659,2.9176,2.989,3.0633,3.0298,3.0215,3.0812,3.0566,2.9726,0.0018093,0.00099658,0.00053247,0.00096213,0.00043299,0.00095537,0.00074714,0.00049133,0.00049664,0.00207
46.046,49.986,53.687,53.939,56.082,54.94,52.815,51.542,42.077,3.0854,3.0549,3.0817,3.0722,3.0536,2.9504,3.06,2.9239,0.0019375,0.0010859,0.0010496,0.00059618,0.00076886,0.00077223,0.00083768,0.00033154,0.00096216,0.0008516
41.629,52.591,53.9,55.838,55.051,53.285,53.825,52.493,48.216,3.0154,3.0368,3.0748,3.1215,3.0926,3.0848,3.0025,2.9972,0.0010982,0.0016675,0.0025239,0.00090045,0.00066141,0.00063673,0.0012125,0.0013002,0.0010651,0.00074156
48.481,53.411,52.925,54.441,54.82,54.473,55.456,50.433,45.223,3.0747,3.0435,3.007,3.085,3.0163,2.9768,3.0683,3.0543,0.00043816,0.001036,0.00080574,0.00045101,0.00081224,0.0017857,0.0011717,0.00091356,0.00076123,0.0011703
42.019,53.65,52.125,54.794,56.889,54.067,51.683,51.949,40.319,2.9521,2.8192,3.0412,3.1067,3.0716,3.0851,3.0825,3.0424,0.0018772,0.0012244,0.0012276,0.0013599,0.00073722,0.00059022,0.0012129,0.0004066,0.00063266,0.0014677
44.105,51.038,54.47,53.789,53.2,55.263,52.262,50.603,44.781,2.9729,3.0551,3.0661,3.1074,3.1307,3.0007,2.9778,3.0974,0.00046766,0.00038266,0.0011131,0.0013595,0.0010114,0.00096524,0.00078996,0.00088791,0.0012415,0.00070097
43.968,51.552,52.93,55.247,55.184,54.83,55.091,50.978,44.198,3.0265,3.0598,3.0237,3.0287,3.0598,3.0664,3.0881,2.9656,0.0010785,0.0013208,0.00057091,0.0015997,0.00087102,0.001554,0.0016443,0.0014502,0.0011151,0.0023454
45.633,53.455,55.592,53.964,53.889,53.224,53.131,49.517,44.403,3.032,3.0546,3.0979,3.1046,3.0915,3.0003,2.9129,2.9668,0.00076776,0.0011331,0.00088621,0.00079717,0.0015145,0.0016171,0.0010144,0.0010963,0.001318,0.0012271
41.379,50.902,54.396,55.435,56.276,55.526,54.341,49.949,41.833,2.9682,2.9704,3.081,3.0535,3.0359,3.0756,3.0959,3.0492,0.0015071,0.00071665,0.0017474,0.00043668,0.0017456,0.0010644,0.0012677,0.00071301,0.0012794,0.00092709
47.44,49.832,53.524,53.667,53.615,54.929,52.334,51.546,48.999,3.0696,3.0881,3.0503,3.0989,3.0523,3.0899,3.0598,2.9187,0.0016043,0.0011023,0.00082152,0.0010248,0.00068791,0.0013977,0.0010543,0.00083945,0.0014021,0.001223
46.404,51.719,54.827,56.097,54.935,53.884,52.339,49.744,43.872,3.1243,3.0458,3.0466,3.0519,3.1066,3.0783,2.9546,2.8872,0.0012106,0.0012719,0.0018408,0.00098165,0.00075184,0.00013533,0.00067057,0.00092899,0.0014432,0.0011831
44.574,50.49,52.456,55.485,54.37,54.369,54.577,51.271,44.622,3.1229,3.0916,3.0623,2.9806,3.027,2.9989,2.8786,2.8728,0.0017303,0.0012012,0.00034646,0.0007503,0.001474,0.0013677,0.0011886,0.0009449,0.0012997,0.00073665
44.072,49.656,52.628,55.964,55.91,53.726,55.009,51.032,44.759,3.0062,2.9493,3.0121,3.1313,3.044,3.0635,3.1239,2.9738,0.00097789,0.0013919,0.0010691,0.0018247,0.001663,0.00076818,0.00087352,0.0011456,0.00081891,0.0011654
44.351,51.231,51.282,52.695,56.636,56.472,53.298,51.51,44.626,2.8906,2.9524,2.99,3.0625,3.0512,3.0618,3.0239,2.9189,0.0024325,0.0010096,0.00090812,0.00088092,0.00075749,0.00036775,0.00053817,0.00070451,0.00074287,0.0014585
47.247,52.035,53.36,51.864,54.122,56.062,54.163,50.307,44.375,3.1298,3.0912,2.9989,3.1115,2.9868,3.0202,3.1091,3.1307,0.00042093,0.0010724,0.0014227,0.001559,0.00083349,0.0012713,0.00091766,0.00076477,0.00099475,0.0015063
43.899,51.776,53.469,55.865,55.573,55.178,54.748,51.466,44.399,2.9741,3.0126,3.0654,3.0575,3.0572,3.0481,2.9396,2.9008,0.00066751,0.0005412,0.0016294,0.0017885,0.00096638,0.0011423,0.0008438,0.0010092,0.00044181,0.0018068
44.15,49.16,54.565,54.937,56.039,56.432,54.067,49.329,39.944,2.9144,2.9302,3.0292,3.0497,3.086,3.0945,3.0953,2.8517,0.00047177,0.00072644,0.0015647,0.0016101,0.00088253,0.00072223,0.0014042,0.0015976,0.00088352,0.0011786
44.521,52.436,53.021,55.102,54.509,55.09,53.948,51.526,46.983,3.0187,3.0304,3.0229,2.9312,3.044,3.0849,3.1228,3.0457,0.0012189,0.0010989,0.00041173,0.00081711,0.0014229,0.0017342,0.00086086,0.0013883,0.00049817,0.00090567
41.757,51.371,54.207,56.101,55.891,54.82,53.468,51.894,45.277,3.043,3.1073,3.037,2.912,3.0107,3.0339,2.9329,2.82,0.0012527,0.0012373,0.00039428,0.00042589,0.00042848,0.00037532,0.00098818,0.00039675,0.0025645,0.00047212
44.18,51.886,52.554,55.655,54.748,54.509,52.438,53.229,47.377,2.9457,3.1012,3.0219,3.0732,3.0664,3.0078,2.9416,3.1061,0.0012578,0.0009713,0.0016677,0.00066369,0.00074362,0.0010079,0.00040351,0.0015202,0.00086585,0.00072418
43.556,48.178,52.553,53.948,54.627,55.103,53.785,49.104,46.324,3.0416,3.0738,3.0368,3.0641,2.9739,3.03,2.9894,2.9916,0.0013882,0.0017962,0.00085153,0.00081852,0.0012298,0.00058495,0.0010092,0.00058668,0.0015197,0.0012374
46.47,52.793,54.148,53.925,53.297,55.294,55.229,51.488,40.872,3.0788,3.0509,3.121,3.0815,3.0441,3.0503,2.9769,3.0658,0.0011536,0.0010044,0.00081248,0.0010745,0.00082536,0.0014995,0.00028235,0.0014586,0.0019565,0.000786
44.304,51.368,53.926,54.51,53.912,54.249,53.167,53.229,48.02,2.9611,3.1193,3.0296,3.089,3.0676,3.0557,3.1139,3.034,0.0017158,0.00093536,0.0010043,0.0013951,0.00034927,0.001139,0.00084139,0.0022085,0.00058645,0.0015776
46.283,52.026,54.718,55.914,53.833,53.841,53.117,51.29,43.463,3.0835,3.0105,3.1189,3.0431,3.044,3.0725,3.0418,2.9786,0.00080798,0.00025952,0.00073115,0.0007481,0.0015734,0.0005855,0.0012825,0.00039219,0.00077402,0.0021702
43.759,52.097,52.771,55.316,53.831,54.66,53.803,52.188,45.715,2.8397,2.9748,3.09,3.0554,3.0091,3.0933,3.0231,2.9319,0.0012529,0.0012245,0.00087551,0.00092172,0.0018315,0.0013278,0.0014295,0.0016404,0.00083613,0.00083577
43.558,51.268,55.198,56.232,54.319,54.192,52.434,52.683,44.835,3.0137,3.096,3.0603,3.1048,3.075,3.0803,2.9896,2.8874,0.0013947,0.00097498,0.0014086,0.0014801,0.00057769,0.0013399,0.0010413,0.00091358,0.00070972,0.0001923
45.446,51.213,53.566,55.779,54.045,53.752,54.543,52.807,46.739,3.1241,3.0894,3.1098,3.0829,2.985,3.0271,3.0045,3.058,0.00067143,0.00068985,0.0010807,0.00035814,0.001158,0.00038504,0.0011825,0.0012242,0.0016519,0.00096194
49.182,53.046,51.25,55.173,52.969,55.202,55.962,50.289,39.328,3.1061,3.0587,3.1251,3.0696,3.0502,3.0334,3.0514,3.0228,0.0010749,0.0010521,0.001145,0.0006294,0.0015632,0.0013023,0.0013448,0.00086417,0.0006378,0.00034206
40.343,52.476,53.551,54.608,54.816,54.136,52.152,51.904,47.886,2.994,2.9971,3.0738,3.0868,3.1052,2.9887,3.0656,3.0025,0.00054686,0.00081902,0.0010087,0.00090685,0.00050753,0.0014645,0.00093891,0.00084169,0.0011826,0.0012454
45.504,49.867,53.608,53.744,54.074,55.258,55.266,50.652,44.653,2.959,3.0181,3.0624,3.0716,3.0204,3.0212,3.08,2.9675,0.0014424,0.0013533,0.0011023,0.00024404,0.00098258,0.00042629,0.0013204,0.0009491,0.0015101,0.00099497
47.048,51.606,52.887,54.425,53.657,53.775,54.932,49.947,46.701,2.9708,3.1097,3.1171,2.9841,2.959,3.0299,3.0294,3.0614,0.0013216,0.0010553,0.0019518,0.0013993,0.0012144,0.00057396,0.00093828,0.00087394,0.00068306,0.0013815
43.566,51.753,54.1,54.889,55.626,54.61,52.25,52.096,45.058,2.962,2.96,3.0996,3.1036,3.1177,3.1185,3.0815,3.0198,0.0012495,0.00046307,0.0019266,0.001045,0.00094964,0.0014462,0.0010234,0.0015648,0.00084264,0.0004622
42.075,52.071,54.315,55.376,56.409,54.048,51.04,51.06,44.02,3.0245,3.1182,3.1029,3.1133,3.0448,2.985,3.0937,2.9937,0.0016094,0.0011099,0.0019358,0.0017484,0.00083015,0.00095378,0.0011553,0.00040723,0.0015422,0.0018221
45.633,49.118,53.027,54.637,55.197,54.667,52.173,50.041,43.352,2.8714,3.061,3.1058,3.1227,3.1114,3.0767,3.0541,3.0551,0.0029345,0.0016759,0.0010552,0.00075005,0.0010616,0.0010646,0.0012018,0.0014401,0.00035083,0.0011928
41.396,49.861,53.602,54.529,55.8,55.398,52.29,52.569,46.096,2.923,3.0024,3.0367,3.0437,3.0989,3.0282,2.987,2.9345,0.00090067,0.00095213,0.0006837,0.0015118,0.00091529,0.0004132,0.00080444,0.00017527,0.00022261,0.0010039
42.283,51.01,54.197,53.666,55.432,56.208,53.718,45.729,43.28,2.998,3.061,3.0666,3.0577,3.1141,3.0873,3.027,2.9018,0.0014882,0.0014114,0.00061051,0.0019639,0.0004497,0.0018377,0.0012904,0.00057578,0.00049562,0.0012312
42.276,51.244,52.645,55.453,54.415,55.78,52.04,48.924,47.448,2.8229,3.0398,3.0983,3.0818,3.0983,3.1011,3.0538,3.084,0.0015479,0.0012944,0.0010882,0.00068802,0.0010944,0.0010799,0.00051412,0.0018553,0.0006947,0.0012045
45.539,52.897,51.547,56.47,54.891,53.638,54.232,49.346,45.834,2.8725,3.0882,3.0801,3.0106,3.1161,3.0215,3.0341,3.001,0.0011965,0.00091951,0.00066774,0.0012649,0.0015851,0.0006051,0.0012915,0.0013666,0.0011379,0.0014348
42.881,50.262,53.723,53.57,53.338,54.112,55.824,54.256,44.524,3.1237,3.1235,3.0966,3.0259,3.1181,3.0624,3.1107,3.1247,0.0010504,0.0010519,0.0011022,0.00052854,0.00046556,0.00087444,0.0013656,0.0011702,0.0010106,0.00078728
45.156,49.688,52.003,52.487,55.199,56.169,53.308,51,45.43,3.0277,3.111,2.9196,2.8897,3.0939,2.9529,2.9975,3.0605,0.0008328,0.00098081,0.0004202,0.001127,0.0006085,0.00060345,0.00058633,0.0010223,0.00076732,0.0011063
43.21,50.82,55.54,55.483,54.06,53.754,55.142,53.392,47.004,2.8728,3.0779,3.0249,2.9749,3.0161,3.0603,3.0329,2.9625,0.00091312,0.0006048,0.0010171,0.00063473,0.0012075,0.0011084,0.00058155,0.0010147,0.0012753,0.0016121
46.969,50.19,53.069,55.115,54.596,54.412,53.975,50.859,44.249,2.9554,3.0039,3.0682,3.0211,3.0809,2.978,2.9211,2.9232,0.0018116,0.00077122,0.00059066,0.00087719,0.0010258,0.0010774,0.0019819,0.0011844,0.00073355,0.0011615
42.441,51.257,55.802,55.128,54.699,55.325,55.421,51.105,43.914,3.068,3.111,3.1115,2.9543,2.9809,3.0459,3.1243,3.0511,0.00049574,0.0016275,0.0014337,0.00067471,0.0014126,0.00064624,0.0009331,0.0012706,0.0010747,0.0013782
39.1,52.624,54.094,54.32,55.592,55.38,54.544,51.999,44.341,3.0418,3.0322,3.0214,3.0793,3.0555,3.1151,3.0547,3.0336,0.00072265,0.0010656,0.0012599,0.00094467,0.00093049,0.0012144,0.00070142,0.0014008,0.00074256,0.0011256
42.493,51.392,53.106,56.355,55.773,55.286,53.516,49.422,45.373,3.0786,3.0991,3.0545,2.9752,3.0326,2.8424,2.9997,3.0698,0.00074702,0.0010544,0.0012894,0.00033337,0.0022053,0.00064914,0.00044153,0.0014177,0.00080068,0.0012167
42.489,52.095,55.183,53.154,54.23,53.424,55.336,51,48.673,3.0173,2.9906,3.0672,3.027,3.095,3.1143,3.0546,3.0637,0.0011728,0.0014256,0.00069937,0.00085249,0.00064257,0.00098343,0.0008393,0.0017976,0.0016705,0.0013057
45.195,53.821,53.518,53.155,55.84,55.115,53.857,53.13,41.045,2.9767,3.0881,2.9511,2.959,3.1194,3.0761,3.0754,2.9955,0.00050603,0.0016502,0.00099162,0.0011446,0.0012312,0.001019,0.001003,0.0011618,0.0016751,0.001047
47.759,50.436,54.633,54.504,55.22,55.586,53.622,51.422,42.367,3.0336,3.0118,3.0838,3.0747,2.9982,2.9511,3.0948,3.1053,0.0011874,0.0014425,0.0008864,0.0010204,0.00063616,0.00073914,0.0019022,0.00072373,0.00030565,0.00041666
45.442,50.599,52.636,55.277,54.609,54.526,51.9,52.227,46.866,3.1127,3.0364,3.048,3.0268,3.1006,3.1034,3.1225,2.9908,0.0017852,0.0014715,0.0011383,0.00087609,0.0011544,0.00023467,0.0022132,0.00095609,0.0017992,0.0014611
44.245,50.279,54.49,54.289,55.796,54.054,54.983,50.856,43.007,3.1069,3.0897,3.0927,3.1404,3.112,3.1006,2.986,2.8887,0.0018356,0.0011596,0.0017924,0.0021167,0.001006,0.0019578,0.00068134,0.0013311,0.0007681,0.0013795
47.099,51.172,53.67,55.96,52.389,55.224,54.004,51.703,44.933,3.063,2.9936,3.0721,3.0915,3.1119,3.0129,2.9925,2.988,0.0011078,0.0010443,0.0016369,0.0014543,0.0012296,0.0010328,0.00098157,0.00089436,0.0008127,0.0021525
43.48,51.672,52.58,54.449,56.373,52.875,54.57,51.572,44.472,3.0709,3.0807,3.0216,3.0333,3.0089,3.0419,2.9971,2.9504,0.0011035,0.0010847,0.0010368,0.0010131,0.0014295,0.0011526,0.0010849,0.000713,0.0010394,0.00084575
